product_pid,transaction_date,uv_fundown,uv_stableown,uv_fundopt,uv_fundmarket,uv_termmarket
118,2022-11-22,2239470432.0726786,846114894.2468803,36055480.415406704,-119935219.71293956,47209326.57487896
118,2022-11-23,2196558685.565989,833031948.8553481,-43529350.04680228,-132909588.4852797,67003873.66629216
119,2022-11-10,723056977.4211543,-16309733.394868895,183418652.44133532,-14325890.495026007,52002130.38005057
119,2022-11-11,721751563.5568668,-33212970.071709156,182033271.19502428,-11522331.68080683,13379296.921937793
119,2022-11-12,800486083.6213244,-881328.7817320824,182191995.74009216,-29668940.002272442,-7423951.742572099
119,2022-11-13,835954007.3881251,9953312.477182895,195955823.200946,-15808381.162691131,-12628020.103730828
119,2022-11-14,1044190784.5859735,74290426.4818922,238703961.84823227,28411132.579789728,274742447.7296231
119,2022-11-15,879546271.1260844,7251.812778651714,228953823.84251505,57971140.45108052,69866270.96626732
119,2022-11-16,899357771.5286674,-10252483.003083453,230185684.05951267,89153074.42290245,66516922.78461632
119,2022-11-17,919661624.3180358,-6565951.1935412735,233137839.1633357,125371348.11054543,22435928.041721463
119,2022-11-18,908885139.885188,4994583.983134821,230356069.97752458,162784087.17455313,-33039190.25303346
119,2022-11-19,958376094.7581215,39549626.46607101,224047759.14812312,177705777.49676603,-66098520.39563814
119,2022-11-20,949923130.3576689,44031118.074442,227465923.4468849,222264486.1832571,-91249603.73009759
119,2022-11-21,1114085418.5072024,115950925.29438788,259888360.50084496,294716167.1838352,171781346.30559006
119,2022-11-22,918110785.5916693,68817631.47606757,243847004.35052696,350220290.61251974,-44178655.62485695
119,2022-11-23,920557297.6024092,88741050.25590834,243777264.28195,404953944.08699656,-30183605.866787583
12,2022-11-10,636139029.9112182,84331852.38439816,725320887.5929466,-1780469729.1184993,-553.5431044066685
12,2022-11-11,552606137.6038774,65461551.84915641,703544838.0371746,-2022833299.239497,-538.3357751971291
12,2022-11-12,674094479.0283492,95716527.91006163,695074652.5961865,-2172821836.860077,275.6701215193781
12,2022-11-13,683068923.9568436,95879080.39674748,705080769.7427429,-2270756007.540659,368.03238582163715
12,2022-11-14,902249442.5779853,141385094.48249674,820302976.8514851,-1835428965.2121408,1302.0959753907332
12,2022-11-15,610711123.0479035,75319055.70150326,750313168.5073317,-2119998877.8642254,-430.29597607038545
12,2022-11-16,607714377.0069865,74203600.54051478,740102642.2333014,-1975839550.0258808,-1233.7088814328336
12,2022-11-17,543298339.334686,62968352.86828781,723521403.1063974,-2437445322.376971,-1235.1631498835209
12,2022-11-18,477760143.80882585,49846334.79277247,700667729.7165459,-2759699832.54223,-708.6015711345725
12,2022-11-19,617160337.2158991,83993563.35091606,687665150.75536,-2760091171.1944895,765.9236381685602
12,2022-11-20,633774739.6643848,83563563.51425616,692450304.2526942,-2531131803.6787634,1373.161833079867
12,2022-11-21,848019166.6867347,124628809.88606189,804651440.2395446,-1760250326.1317132,2499.1398902590354
12,2022-11-22,548578792.2750458,54362541.337050796,735655506.1758243,-1856363028.4383826,636.9410854648955
12,2022-11-23,547467870.0054928,53628284.67121244,730151887.0352107,-1713196097.260407,-517.2591891310589
120,2022-11-10,4557541472.6094,1123183003.9517312,4069805713.6232247,7262114.514778856,116399950.78472513
120,2022-11-11,4491684792.171502,1132012531.4763734,3945186191.341302,7827847.887305916,131189973.00068054
120,2022-11-12,4829990628.257317,1232985925.190896,4005257166.2558675,9863818.719539745,123287407.58482139
120,2022-11-13,4928919515.992204,1265608248.5493994,4033629630.822342,10591951.12258656,107786375.5121167
120,2022-11-14,5429639004.260601,1491163849.673903,4393706151.912359,11125903.289054306,140120631.94910455
120,2022-11-15,5091282948.013584,1282223224.7502244,4133850452.541444,11166483.30005553,77893723.37136768
120,2022-11-16,5092221286.5377035,1240914955.8377192,3994443945.5730543,11747734.892098792,56331118.53568335
120,2022-11-17,5068732978.266172,1248680887.8449721,3837574172.1247206,12036937.254790919,79966115.90656659
120,2022-11-18,4950865082.041879,1187545432.0109038,3628805319.1043525,12314030.78082044,66224430.88923606
120,2022-11-19,5175060840.949858,1213824322.0390968,3571560132.87244,14056083.877064105,46664013.5987319
120,2022-11-20,5110012724.794998,1187823486.5271573,3457145036.6727967,14470667.103855751,39067638.264730364
120,2022-11-21,5434261923.8532295,1382509695.3450994,3678898164.1715503,14631546.924426913,92517559.57704389
120,2022-11-22,4950220915.55266,1163751538.8678873,3326695517.06581,14237510.850295356,52114612.173095554
120,2022-11-23,4858423947.313969,1113797863.986779,3166533076.1153297,14369435.039628841,42417592.604854055
121,2022-11-10,395738556.67027664,51487194.41462916,707936102.811943,1060361.8157863764,0.0
121,2022-11-11,402277654.7430869,71004596.0543963,873688248.7101958,1968256.435495566,0.0
121,2022-11-12,420982740.5416627,22631978.92080146,-443967469.5095663,2572025.470843157,0.0
121,2022-11-13,745350110.4626446,114070266.49091214,288696075.57938313,3804716.434851358,0.0
121,2022-11-14,1540341919.22346,369153731.8294842,3230375540.18707,6027415.865937738,0.0
121,2022-11-15,1832941944.4764788,480227535.91122967,4134910179.61565,7461973.057325867,0.0
121,2022-11-16,2274911274.416748,622990790.1458607,5263885101.789818,9112705.69346868,0.0
121,2022-11-17,2681220244.103688,770498436.354458,6471221025.839521,11022093.434270704,0.0
121,2022-11-18,3179126230.23267,940371615.1332693,7924614553.505993,13347633.605224796,0.0
121,2022-11-19,3669718805.266276,1038832159.8345432,7887741111.852915,15333690.909679161,0.0
121,2022-11-20,4449998553.067497,1271650141.838947,9874020974.342113,17929181.262018394,0.0
121,2022-11-21,5685529885.085857,1660509450.9671626,14035997815.828077,21464384.890688922,0.0
121,2022-11-22,6397676987.090989,1894982583.252318,16125017792.551628,24075864.228746872,0.0
121,2022-11-23,7223183850.410244,2146816872.7513106,18380410320.195618,26658093.983734794,0.0
122,2022-11-10,182080176.8457708,-24277023.490587786,40192497.81221629,5055633.608260066,-22752197.539008617
122,2022-11-11,172464562.04304543,30083529.087084427,39300944.72058695,4910194.2888061525,-2641638.0243362784
122,2022-11-12,185981105.69900236,121289983.78674011,41328906.557157256,5455967.486191735,-2907922.735796869
122,2022-11-13,190262013.8239627,144594918.81813473,42755936.138894476,5152269.09750589,-29522356.363124847
122,2022-11-14,240243344.7015543,206463949.9067223,48721452.597533345,4125715.8424551487,341425477.80780804
122,2022-11-15,200043523.8087803,75104728.75231442,45248018.44867912,3126868.276741541,-10958703.247944772
122,2022-11-16,198989428.32622683,-26960062.726341352,44186563.75438787,2409380.453524003,-21020630.754046977
122,2022-11-17,194418095.63933843,-27611226.873813808,43038578.364364885,1571830.3126937118,-30552981.791676342
122,2022-11-18,185184172.94052213,4173064.8561005443,41627346.201797456,699132.713296227,-29932189.950612485
122,2022-11-19,196066192.0586299,53934256.67013249,42429921.32847465,459434.4275550277,-30392102.3689788
122,2022-11-20,193281653.51460075,52412988.85175169,42001976.71965765,-616479.3594340264,-29793598.566102386
122,2022-11-21,233991171.22494507,137573916.20626247,46099954.88526987,-2298650.0748045645,384846980.14054555
122,2022-11-22,186683042.76380524,73123679.28635615,41520581.49150692,-3775607.088653069,70067903.516298
122,2022-11-23,183658839.50160632,40561020.96910761,40441418.92311232,-4816336.363582398,75576135.40416017
123,2022-11-10,90005218.8395958,18479476.1811773,20656037.060145393,56617.84047548982,-384299595.8709347
123,2022-11-11,87225855.44463283,17566036.22466488,19021066.6691889,59595.84090842071,-551637020.6612077
123,2022-11-12,94566295.65841231,19269595.5238729,19346661.260620013,67927.86387218743,-432393887.738158
123,2022-11-13,94928209.44698356,18920272.73649674,18987902.80515952,64746.12693116792,-540902887.8402264
123,2022-11-14,103190175.0049122,25336891.008995086,20306895.246505644,73723.81334424001,-600818545.7245837
123,2022-11-15,88582699.07066631,18492066.867950387,17584916.528399307,55835.194635705775,-933610436.768236
123,2022-11-16,86583526.38883257,16554309.809600612,15796846.356483093,51149.24619691851,-1159241289.732758
123,2022-11-17,82868749.9175762,15290006.216440083,13212761.50091262,72715.7122768377,-1390167130.9493887
123,2022-11-18,78246337.71142699,14542104.795345197,10987373.446392857,77169.06673173327,-1615401483.4466681
123,2022-11-19,82991997.92288616,16666098.729670025,10635060.494972147,87095.74597164863,-1545682744.6919904
123,2022-11-20,80200314.67991857,16535620.645730674,9317898.127936624,86721.22127100652,-1711746140.065598
123,2022-11-21,85454402.13430838,22640619.364129245,9524145.271671217,98884.52142180991,-1844618783.1800761
123,2022-11-22,68632434.39025,14980118.442356402,5935441.932079572,81383.1300236262,-2251319572.908365
123,2022-11-23,65259389.11229727,12048610.569136165,3863799.529051479,71129.87588475822,-2524254400.2470274
124,2022-11-10,1977151348.344862,851207279.4766103,579309970.8427002,1466671.778627439,960973879.1542072
124,2022-11-11,1934243918.9302368,783866264.7987125,569427783.0734042,1070526.8127993497,2084679994.5239995
124,2022-11-12,2056089036.2038457,815938479.1799207,586396451.9336493,1110876.0995819352,1864791279.6751199
124,2022-11-13,2112001305.0801935,838330802.0646828,603096972.51564,950445.887047525,1977355857.1288753
124,2022-11-14,2727080749.7329545,1262217100.543489,685876757.471803,2020999.0931907399,4406250379.535332
124,2022-11-15,2297788503.738314,984909911.1581812,644656939.1210666,1069924.8923758224,1744167735.8862436
124,2022-11-16,2330237036.5559464,1017048895.1984005,641281718.8444033,587323.3022145554,2179577189.4222302
124,2022-11-17,2319123957.625615,992117752.8997235,635663342.8701634,528796.0020895004,1797300324.4790723
124,2022-11-18,2285252208.345956,945299600.2825836,623635611.9495,700377.3374014841,1693360357.1313653
124,2022-11-19,2405571979.166033,1001365372.9607927,631803698.1545589,1414485.5629870687,778439705.1866441
124,2022-11-20,2431294624.178511,1021027514.8905923,633319064.8193231,1723946.533943002,1032126350.692303
124,2022-11-21,2987648464.3716917,1405288117.4791694,699395472.7872205,2891885.127748604,4192023190.6194353
124,2022-11-22,2495182059.923734,1073661984.331997,647283674.9252751,1708555.6627799962,2240259054.0922604
124,2022-11-23,2490305613.4929266,1072940989.3006614,643339923.2895964,825093.3150380226,2860610391.0746536
125,2022-11-10,4375353871.809271,1003285165.58378,1247435623.843806,-35685346.37432632,61329308.23578566
125,2022-11-11,4245578184.295853,964210282.6948646,1229749885.7036412,-34808699.11576468,-155078697.7144072
125,2022-11-12,4749476965.175736,1095944529.4110205,1370814513.7052534,68460889.03648373,-439300928.5273694
125,2022-11-13,4830429887.859585,1118104810.8420932,1400846331.3330846,65510218.61047849,-448603458.09167516
125,2022-11-14,5311687762.201784,1271383328.5988538,1383516180.8434038,-38595467.53185476,470810350.8807697
125,2022-11-15,4604406539.714569,1081462719.4337075,1338860088.0665066,-46663758.91976908,-165841272.02873993
125,2022-11-16,4558367208.435152,1069469116.7901074,1315848020.9979806,-58488036.67189276,-226854195.23910248
125,2022-11-17,4462492729.166514,1038441248.8699462,1293443704.0662842,-61687940.5641828,-398092642.21820366
125,2022-11-18,4323793779.208327,1002956263.8322868,1272080031.8003185,-57380572.610841736,-477645260.0758952
125,2022-11-19,4783494848.219617,1133300422.0900574,1396314308.9041243,44835432.00525141,-606661467.6210201
125,2022-11-20,4768467567.671786,1133291903.4698172,1395510398.2698102,42628058.8478072,-542412467.804168
125,2022-11-21,5126125407.376834,1245712332.8700857,1343971151.579186,-53941524.03272876,361480843.3429481
125,2022-11-22,4320875653.275868,1016072185.6065584,1277980074.3147612,-48846527.39198442,-300746652.66667724
125,2022-11-23,4242115033.4295926,985680450.8221973,1255575111.7315388,-48118259.35930282,-319610406.04883325
126,2022-11-10,1008129.2497355388,525661863.12645864,1620599411.3436117,269764.10581583023,38334990.21103064
126,2022-11-11,913459.4451869483,524007152.7780332,1599213933.1056318,276488.77291228186,37961697.349948466
126,2022-11-12,868019.4429528159,521147903.63358706,1717702659.572424,221363.56093905354,23338444.601624012
126,2022-11-13,951704.616153846,537645479.4031658,1735296611.271207,217924.74695060938,21691338.429113336
126,2022-11-14,1217512.4303903657,682799449.2083222,1737884606.642487,334622.84147925343,33022969.10530873
126,2022-11-15,1366437.3328309085,626732775.0363948,1696436540.5241518,284748.9407377626,38307165.348041385
126,2022-11-16,1132491.48264995,576059054.3031652,1676357922.5922732,269196.167742657,27857883.95819151
126,2022-11-17,1047950.2436544618,563469960.2910086,1646392951.7814202,344870.45391534467,27560329.081583034
126,2022-11-18,976785.2046181785,558868080.9812585,1615783336.1636014,346348.11593717313,26952393.36612839
126,2022-11-19,909017.8062651833,592761869.9536494,1716287324.2439034,268021.36948861514,24579893.107165623
126,2022-11-20,927647.2293403354,658545698.2586448,1707838515.4257746,233148.29970402055,41728758.90202476
126,2022-11-21,1106115.8333631754,839951371.1065218,1679968025.5772433,310778.0717255988,71500761.28378251
126,2022-11-22,1182395.1475790644,801544479.8591883,1611008173.0495956,213213.59853356605,91490022.005163
126,2022-11-23,922761.8269862283,763672419.7042195,1573753269.3740168,149070.94833708042,93276757.67157976
128,2022-11-10,1215636181.1942,414836252.89534885,332785976.9119482,535110.2579472697,126119743.62635633
128,2022-11-11,1165643103.712983,391709889.49071306,324934393.2817761,519066.0076687586,98416668.23818225
128,2022-11-12,1344750066.2587655,454334640.23041147,362617988.6873323,765687.8198790863,-23687548.88600415
128,2022-11-13,1368800125.9023085,459130583.27100825,370990133.59216124,872932.9874158399,-87474191.10519582
128,2022-11-14,1456319281.5991902,548199303.9497101,373989779.9443554,1207255.7914519606,89456076.04265594
128,2022-11-15,1255866293.477491,421278939.8421979,353761272.0141109,879090.1753974059,-92226311.41091686
128,2022-11-16,1218961006.3489451,383233533.2041687,341734296.16656244,779647.6228437751,-175200639.32486963
128,2022-11-17,1181154957.7790072,354185010.03069943,331136598.34454113,714333.4528574769,-200533687.96398133
128,2022-11-18,1096842812.4081085,320313954.2263732,312446618.3753132,614562.7232872332,-200839882.21696937
128,2022-11-19,1220704891.5471022,372463590.13211673,335053983.4431657,738994.7930763327,-272929484.1397531
128,2022-11-20,1184763105.8274803,369477285.8412622,328256820.4505028,737839.3993646732,-294995366.03116107
